year,word,frequency
1942,bangtail,0.00844
1942,bannerfish,3e-05
1942,bantam,1.411571
1942,banteng,0.009332
1942,banty,0.019478
1942,barasingha,0.003359
1942,barb,1.368227
1942,barbaloot,1.9e-05
1942,barbel,0.387022
1942,barbet,0.074073
1942,barbu,0.018898
1942,barghest,0.000295
1942,barnacle,0.585883
1942,barnevelder,0.0132
1942,baronduki,1.6e-05
1942,barosaurus,0.000307
1942,barracouta,0.032297
1942,barracuda,0.177791
1942,barramundi,0.002534
1942,barreleye,0.0
1942,barrelfish,9.6e-05
1942,barylambda,0.002567
1942,basenji,0.003495
1942,basilisk,0.113771
1942,basilosaurus,0.007734
1942,bass,9.232068
1942,bassador,0.052646
1942,bassarisk,0.001669
1942,basset,0.242919
1942,bat,4.667138
1942,batbug,0.000167
1942,bateleur,0.007088
1942,batfish,0.003059
1942,batrachian,0.0781
1942,baya,0.033429
1942,beagle,0.456448
1942,beago,0.000483
1942,bear,15.111742
1942,bearcat,0.02384
1942,bearcub,0.000718
1942,beardfish,0.000127
1942,beast,7.986056
1942,beastie,0.035266
1942,beauceron,0.000654
1942,beaugregory,0.0
1942,beaver,8.771754
1942,bedbug,0.42164
1942,bee,22.744133
1942,beef,18.358181
1942,beefalo,3.5e-05
1942,beetle,10.351617
1942,beewolf,0.000455
1942,behemoth,0.109612
1942,behir,0.000749
1942,beira,0.226103
1942,belemnite,0.072148
1942,bellbird,0.020734
1942,bellwether,0.038752
1942,beluga,0.033708
1942,bengal,7.439017
1942,bergamasco,0.002825
1942,beroe,0.017779
1942,bettong,0.001057
1942,bharal,0.001768
1942,bicentenaria,6e-06
1942,bichir,0.003469
1942,bigeye,0.006889
1942,bigfoot,0.017598
1942,bighead,0.024577
1942,bighorn,0.482888
1942,bilby,0.045553
1942,billfish,0.008419
1942,billy,4.426287
1942,billygoat,0.008635
1942,binturong,0.008882
1942,bird,78.909771
1942,birddog,0.002794
1942,birdie,0.367148
1942,birdlife,0.025995
1942,birdling,0.012791
1942,birdy,0.011813
1942,birman,0.01202
1942,biscacha,0.000304
1942,bison,1.171507
1942,bittern,0.285646
1942,bivalve,0.31966
1942,blackbear,0.007397
1942,blackbird,1.433605
1942,blackbuck,0.004919
1942,blackcap,0.812926
1942,blackcattle,3.2e-05
1942,blackcock,0.021039
1942,blackfish,0.061812
1942,blackfly,0.051169
1942,blackhawk,0.341119
1942,blackpoll,0.004016
1942,blacksnake,0.058502
1942,blacktail,0.039364
1942,blanquillo,0.001021
1942,blauwbok,0.000156
1942,blenny,0.043538
1942,blesbok,0.008164
1942,blewitti,0.000115
1942,blindcat,4.7e-05
1942,blindworm,0.005795
1942,bloodhound,0.271505
1942,bloodworm,0.02632
1942,blowfly,0.343563
1942,bluebird,0.512495
1942,bluebottle,0.037439
1942,bluebuck,0.000912
1942,bluefin,0.069907
1942,bluefish,0.060368
1942,bluegill,0.59985
1942,bluehead,0.001825
1942,bluejay,0.070934
1942,bluepike,0.000168
1942,bluepoint,0.015585
1942,bluethroat,0.006088
1942,bluetick,0.002698
1942,bluewhale,0.000635
1942,bluewing,0.005445
1942,boa,1.563232
1942,boar,2.883504
1942,boarfish,0.000557
1942,boarhound,0.006906
1942,boatbill,0.001751
1942,bobcat,0.286974
1942,bobolink,0.108081
1942,bobwhite,0.338093
1942,boggle,0.023755
1942,boiga,0.006237
1942,bollweevil,0.018132
1942,bollworm,0.600954
1942,bolti,0.002985
1942,bolyeria,3.1e-05
1942,bombay,8.452311
1942,bombycid,0.011041
1942,bonefish,0.0234
1942,bongo,0.049478
1942,bonito,0.328701
1942,bonnacon,0.001118
1942,bonobo,0.000281
1942,bontbok,0.000456
1942,bonyfish,0.000357
1942,bonytongue,2.7e-05
1942,boobook,0.005523
1942,booby,0.25358
1942,boojum,0.016182
1942,bookl,0.011484
1942,booklouse,0.005569
1942,boomslang,0.007047
1942,borador,1.9e-05
1942,borkie,1e-05
1942,borzoi,0.068397
1942,boselaphini,6.9e-05
1942,bot,6.431236
1942,botfly,0.09052
1942,bothriospondylus,8.1e-05
1942,bottlenose,0.01055
1942,bottomdweller,0.000125
1942,bovid,0.058827
1942,bovine,0.930976
1942,bowerbird,0.00721
1942,bowfin,0.046572
1942,bowhead,0.028227
1942,bowwow,0.007583
1942,boxador,1e-06
1942,boxer,1.61055
1942,boxfish,0.002406
1942,brach,0.125603
1942,brachet,0.045504
1942,brachiopod,0.826497
1942,brachiosaurus,0.002854
1942,brachyceratops,0.006612
1942,brachylophosaurus,4.8e-05
1942,brachyuran,0.010565
1942,bradypus,0.015064
1942,brambling,0.010243
1942,branchiopod,0.021641
1942,brandling,0.020934
1942,brant,1.30714
1942,bravoana,3e-06
1942,bream,0.387738
1942,briard,0.018084
1942,brill,0.954321
1942,brisling,0.013891
1942,bristlebird,0.000178
1942,bristlehead,1.9e-05
1942,bristletail,0.005216
1942,bristleworm,0.000861
1942,brit,6.298652
1942,brittany,0.898857
1942,brittlestar,0.004053
1942,broadbill,0.061772
1942,broadtail,0.029747
1942,brocken,0.043568
1942,brocket,0.079682
1942,bronco,0.118357
1942,brontosaurus,0.035515
1942,broodmare,0.018901
1942,brotula,0.003968
1942,brownbear,0.002424
1942,browntail,0.006319
1942,brug,0.060833
1942,bruin,0.273895
1942,brumby,0.06587
1942,brushturkey,0.000208
1942,bryozoan,0.236281
1942,bubal,0.012402
1942,bucardo,8e-06
1942,buccanodon,0.000808
1942,buck,11.611832
1942,budgerigar,0.039269
1942,budgie,0.009203
1942,budmoth,0.016256
1942,budworm,0.33115
1942,buffalo,27.284841
1942,bufflehead,0.048867
1942,bufo,0.238325
1942,bug,5.745979
1942,bugbear,0.234223
1942,bugeater,0.000121
1942,bugfish,7.2e-05
1942,bulbfly,3e-06
1942,bulbul,0.075228
1942,bulette,0.008414
1942,bull,39.646401
1942,bullbat,0.007367
1942,bulldog,0.640599
1942,bullfinch,0.077373
1942,bullfrog,0.233303
1942,bullhead,0.517263
1942,bullmastiff,0.001547
1942,bullock,2.849789
1942,bullsnake,0.009893
1942,bullterrier,0.018511
1942,bumblebee,0.231779
1942,bunny,0.63329
1942,bunnyrabbit,1.3e-05
1942,bunolagus,6.7e-05
1942,bunting,1.459489
1942,bunyip,0.026462
1942,buprestid,0.085501
1942,burbot,0.070826
1942,burgomaster,0.426874
1942,burmese,0.885327
1942,burramys,0.00057
1942,burrfish,0.000594
1942,burro,0.462601
1942,bushbaby,0.000483
1942,bushbuck,0.019889
1942,bushtit,0.007884
1942,bustard,0.299795
1942,butcherbird,0.002343
1942,buteonine,0.001887
1942,butterfish,0.04182
1942,butterfly,3.998354
1942,butterflyfish,0.003925
1942,buttonquail,6.6e-05
1942,buzzard,0.897428
1942,bycatch,0.000282
1942,byssus,0.038424
1942,cabbageworm,0.021126
1942,cabrilla,0.015764
1942,cacajao,0.001121
1942,cachalot,0.043584
1942,cachelot,0.002783
1942,cacique,0.426202
1942,cackler,0.007849
1942,cacomistle,0.006401
1942,cadborosaurus,0.000211
1942,caddisfly,0.0342
1942,caddisworm,0.002744
1942,caecilian,0.027909
1942,caenorhabditis,0.000242
1942,cagebird,0.002492
1942,cahow,0.011876
1942,caiman,0.068186
1942,cairn,1.417393
1942,caladrius,0.000535
1942,calf,18.252962
1942,callimico,0.000429
1942,calomyscus,0.001179
1942,calosoma,0.030275
1942,calpe,0.050518
1942,cama,0.426926
1942,camarasaurus,0.003883
1942,camel,4.280444
1942,camelopard,0.008727
1942,campeloma,0.023822
1942,camptosaurus,0.006588
1942,canary,2.104079
1942,candiru,0.001091
1942,candlefish,0.006391
1942,canid,0.024347
1942,canidae,0.04574
1942,canine,1.640559
1942,cankerworm,0.100322
1942,cantil,0.019118
1942,canvasback,0.144428
1942,capelin,0.063393
1942,capercaillie,0.010972
1942,caple,0.12978
1942,capon,0.670887
1942,capuchin,0.39713
1942,capybara,0.027953
1942,carabao,0.145822
1942,caracal,0.00742
1942,caracara,0.031628
1942,carancha,3.4e-05
1942,caraval,0.000835
1942,carbuncle,0.385323
1942,carcharodon,0.011848
1942,cardinal,6.376083
1942,cardinalfish,0.000288
1942,cardinalis,0.070095
1942,caribou,1.375539
1942,carinate,0.259454
1942,carnivore,0.357082
1942,carnosaurus,0.000315
1942,carp,1.535068
1942,carthorse,0.01092
1942,cascabel,0.019267
1942,caseworm,0.001298
1942,cassowary,0.078399
1942,castoroides,0.00612
1942,cat,18.026522
1942,catagonus,1e-06
1942,catalufa,0.000577
1942,catamount,0.05449
1942,catbird,0.137663
1942,caterpillar,4.967327
1942,catfish,1.051894
1942,catoblepas,0.000686
1942,catostomid,0.019326
1942,catshark,0.001263
1942,cattalo,0.008793
1942,cattle,53.548013
1942,cavador,0.000129
1942,cavefish,0.000649
1942,cavy,0.130799
1942,caymen,0.000993
1942,cecropia,0.09735
1942,centipede,0.327827
1942,centrolenid,1.9e-05
1942,centrosaurus,0.002
1942,cephalaspis,0.012062
1942,cephalochordate,0.000871
1942,cephalopod,0.461585
1942,ceras,0.013639
1942,ceratodus,0.015852
1942,ceratopsian,0.012811
1942,ceratosaurus,0.004768
1942,cerberus,0.11524
1942,cercaria,0.23554
1942,cero,0.017913
1942,cervid,0.038673
1942,cetacean,0.078955
1942,cetiosaurus,0.000996
1942,cetus,0.023678
1942,chachalaca,0.02391
1942,chacma,0.008282
1942,chaeropus,0.000822
1942,chaetodon,0.031233
1942,chafer,0.15326
1942,chaffinch,0.102157
1942,chaja,0.003441
1942,chalicothere,0.005261
1942,chalkydri,9.7e-05
1942,chamaeleon,0.013764
1942,chambo,0.007909
1942,chameleon,0.293248
1942,chamois,0.448335
1942,char,1.368235
1942,characin,0.031575
1942,chartreux,0.007115
1942,chasmosaurus,0.001575
1942,cheagle,3e-05
1942,cheetah,0.099797
1942,chelicerate,0.00116
1942,chelonian,0.031129
1942,cherax,0.004431
1942,cherrystone,0.020802
1942,chetah,0.001456
1942,chevrotain,0.010221
1942,chewink,0.016669
1942,chick,18.172048
1942,chickadee,0.345854
1942,chicken,18.571856
1942,chickenhawk,0.0007
1942,chickeree,4.5e-05
1942,chickie,0.067647
1942,chigetai,0.000613
1942,chigger,0.18876
1942,chigoe,0.018257
1942,chihuahua,1.079411
1942,chilihueque,5.4e-05
1942,chilocorus,0.010955
1942,chilopod,0.039861
1942,chimaera,0.090489
1942,chimera,0.278394
1942,chimp,0.060344
1942,chimpanzee,1.083774
1942,chinch,0.278133
1942,chinchilla,0.390369
1942,chinook,0.754709
1942,chipit,2e-06
1942,chipmunk,0.474502
1942,chipoo,5e-06
1942,chironomid,0.157827
1942,chirostenotes,1.1e-05
1942,chiru,0.005979
1942,chital,0.007624
1942,chiton,0.22257
1942,choanocyte,0.010702
1942,chordate,0.078238
1942,chorioallantois,0.033977
1942,chorion,0.322618
1942,chough,0.044867
1942,chousingha,0.000297
1942,chow,1.239026
1942,chowchow,0.008631
1942,chrysalis,0.240743
1942,chrysocyon,0.000937
1942,chub,0.368124
1942,chubutisaurus,3.2e-05
1942,chuckwalla,0.02605
1942,chukar,0.195083
1942,chunga,0.00364
1942,chupacabra,3e-06
1942,chuparrosa,4.7e-05
1942,cicada,0.440665
1942,cicadidae,0.035511
1942,cichlid,0.033913
1942,cichlocolaptes,1.2e-05
1942,ciliate,0.651037
1942,cimex,0.084242
1942,cinnabar,0.650635
1942,cipactli,0.002245
1942,cisco,0.507007
1942,citipati,0.000116
1942,civet,0.123516
1942,cladoceran,0.034925
1942,clam,2.811254
1942,clamshell,0.259394
1942,clanga,0.001624
1942,claosaurus,0.007194
1942,cleg,0.032494
1942,clingfish,0.002908
1942,clinid,0.004263
1942,clownfish,0.00029
1942,clubshell,2.7e-05
1942,clumber,0.030041
1942,clydesdale,0.201154
1942,cnidarian,0.002613
1942,coachwhip,0.00986
1942,coati,0.034762
1942,cob,1.314881
1942,cobia,0.009448
1942,cobra,0.565491
1942,cochin,0.807722
1942,cochineal,0.209956
1942,cock,5.564638
1942,cockateel,0.00158
1942,cockatiel,0.003749
1942,cockatoo,0.133267
1942,cockatrice,0.02507
1942,cockchafer,0.042991
1942,cockerel,1.548794
1942,cockle,0.358536
1942,cockroach,0.812791
1942,cocoon,2.0416
1942,cod,6.79763
1942,codfish,0.545924
1942,codling,1.047618
1942,coelacanth,0.01819
1942,coelenterate,0.127283
1942,coelophysis,0.00109
1942,coelurus,0.000274
1942,coenocorypha,0.000328
1942,coho,0.449213
1942,colilargo,6e-06
1942,collembolan,0.016031
1942,collie,0.699764
1942,colobus,0.022205
1942,colocolo,0.004658
1942,colosteus,0.000454
1942,colt,3.132637
1942,colubrid,0.036243
1942,colugo,0.00156
1942,comadreja,0.000948
1942,comb,8.014841
1942,compsognathus,0.003443
1942,compy,0.061709
1942,conch,1.139267
1942,conchfish,1e-06
1942,condor,1.460558
1942,conenose,0.002673
1942,coney,0.846114
1942,confuciusornis,1e-06
1942,conger,0.55324
1942,conilurus,0.002369
1942,conodont,0.152137
1942,constrictor,0.263238
1942,conure,0.00526
1942,conus,0.186894
1942,coon,1.978391
1942,coondog,0.000519
1942,coonhound,0.02561
1942,coot,0.56023
1942,cooter,0.053042
1942,cootie,0.110776
1942,copepod,0.438442
1942,copidosoma,0.004789
1942,copper,67.550475
1942,copperhead,0.398018
1942,coqui,0.006757
1942,coral,4.022991
1942,coralfish,0.00056
1942,coralsnake,0.000607
1942,corbina,0.011938
1942,corella,0.011977
1942,corgi,0.013073
1942,corkie,0.002042
1942,cormorant,0.415137
1942,cornborer,0.006535
1942,corncrake,0.020621
1942,cornetfish,0.000444
1942,coryphodon,0.011526
1942,corythosaurus,0.017374
1942,coscoroba,0.003765
1942,cotinga,0.009636
1942,cottonmouth,0.026493
1942,cottontail,0.578256
1942,cottonwick,0.000101
1942,coua,0.005568
1942,coucal,0.007702
1942,cougar,0.21861
1942,courlan,0.001742
1942,courser,0.118688
1942,cow,41.332669
1942,cowbird,0.194536
1942,cowfish,0.002935
1942,cowie,0.29469
1942,cowrie,0.132002
1942,coydog,9e-06
1942,coyote,2.774099
1942,coyotl,0.001366
1942,coypu,0.010635
1942,crab,5.157432
1942,crabfish,0.000773
1942,crake,0.070599
1942,crambid,0.008716
1942,crane,15.979668
1942,crapaud,0.013993
1942,crappie,0.589034
1942,craw,0.183956
1942,crawdad,0.009605
1942,crawfish,0.20288
1942,crayfish,0.622406
1942,creatonotos,1.1e-05
1942,creature,13.02882
1942,creeper,0.850645
1942,cribo,0.000326
1942,cricket,2.698941
1942,crinoid,0.638291
1942,critter,0.231775
1942,croaker,0.184798
1942,croc,0.051842
1942,crocodile,1.060877
1942,crocodilian,0.051374
1942,crocodilus,0.015597
1942,crocodyle,0.000229
1942,crossbill,0.151955
1942,crossopterygian,0.044722
1942,crow,5.592146
1942,crowbait,0.004261
1942,crowtheri,0.000267
1942,crustacean,0.719345
1942,cryptid,0.000412
1942,cryptobranchus,0.031669
1942,cryptoclidus,6.7e-05
1942,cryptofauna,0.001224
1942,cryptoprocta,0.005239
1942,cryptosaurus,4.2e-05
1942,cryptosporidium,0.00106
1942,cryptotis,0.017539
1942,cryptozoon,0.035685
1942,ctene,0.00105
1942,ctenidium,0.034609
1942,ctenizid,0.00305
1942,ctenophore,0.053205
1942,cthulhu,0.001075
1942,cub,2.335776
1942,cucaracha,0.043063
1942,cuckoo,0.90351
1942,cuiui,0.000205
1942,culex,0.298279
1942,culpeo,0.00026
1942,culver,1.549466
1942,cumnoria,8e-06
1942,cunner,0.023183
1942,cur,1.846273
1942,curassow,0.018099
1942,curculio,0.478902
1942,curlew,0.32464
1942,currawong,0.016144
1942,cuscus,0.017732
1942,cushat,0.004328
1942,cusk,0.109627
1942,cuskeel,0.000419
1942,cutlassfish,0.00367
1942,cuttlefish,0.091989
1942,cutworm,0.636911
1942,cyanopsitta,3e-06
1942,cyclops,0.447043
1942,cyclostome,0.055988
1942,cygnet,0.108001
1942,cynodont,0.028103
1942,cyprinid,0.067939
1942,cyprinodon,0.044017
1942,cyprinodont,0.018766
1942,dabchick,0.011504
1942,dace,0.163924
1942,dachsbracke,0.000169
1942,dachshund,0.243698
1942,daeodon,0.000195
1942,dairycow,0.001185
1942,dalmatian,0.190064
1942,dalmation,0.008267
1942,damselfish,0.001326
1942,damselfly,0.035257
1942,danaid,0.038666
1942,danios,0.00543
1942,daphnia,0.222951
1942,dasypeltis,0.003589
1942,dasyure,0.005991
1942,daug,0.246381
1942,dealfish,0.000372
1942,decapod,0.179243
1942,deer,14.858273
1942,deerfly,0.013166
1942,deermouse,0.023976
1942,defoliator,0.068649
1942,degu,0.000957
1942,deinodon,0.001416
1942,deinonychus,0.000104
1942,deinosuchus,0.000187
1942,delphinapterus,0.00678
1942,demogorgon,0.023675
1942,demosponge,0.000588
1942,desman,0.009371
1942,desmostylus,0.033239
1942,detritivore,0.000359
1942,devilfish,0.013035
1942,dhole,0.005319
1942,diamondback,0.030848
1942,diapheromera,0.009007
1942,diapsid,0.009614
1942,dibatag,0.000965
1942,dibranchiate,0.004294
1942,dicamptodon,0.008884
1942,diceratops,0.000584
1942,dickcissel,0.023192
1942,dickeybird,0.000431
1942,dickinsonia,9.2e-05
1942,dicraeosaurus,9.9e-05
1942,dicynodont,0.010156
1942,dikdik,0.003774
1942,dilong,0.000178
1942,dimetrodon,0.042431
1942,dingo,0.149576
1942,dino,0.160252
1942,dinoceras,0.004708
1942,dinocerate,7.8e-05
1942,dinofelis,6.5e-05
1942,dinopithecus,0.000165
1942,dinosaur,0.734391
1942,diplodocus,0.023081
1942,dipnoi,0.035607
1942,diprotodon,0.013941
1942,direwolf,3.8e-05
1942,discus,0.463792
1942,dobbin,0.683453
1942,dobchick,0.00034
1942,dobson,1.092541
1942,dobsonfly,0.002267
1942,doctorfish,0.000254
1942,dodo,0.265603
1942,dodobird,1e-06
1942,doe,3.477911
1942,doedicurus,0.000443
1942,dog,48.198233
1942,dogfish,0.269333
1942,doggy,0.100147
1942,dogie,0.06421
1942,doliolid,0.002944
1942,doliolum,0.011285
1942,dollarfish,0.00276
1942,dolphin,1.250194
1942,dolphinfish,0.000417
1942,dombay,0.001059
1942,donkey,2.073888
1942,doodlebug,0.046961
1942,dorbeetle,0.000231
1942,dorgi,0.00049
1942,dorkie,0.003337
1942,dormouse,0.089732
1942,dory,0.172684
1942,dotterel,0.034196
1942,douc,0.001692
1942,douroucouli,0.004293
1942,dove,3.503143
1942,dovekie,0.012389
1942,dowitcher,0.06084
1942,doxie,0.015234
1942,doxle,0.000232
1942,drafthorse,0.000701
1942,dragon,3.39108
1942,dragonet,0.007858
1942,dragonfish,0.001604
1942,dragonfly,0.404056
1942,drake,5.527495
1942,drakon,0.00253
1942,draughthorse,0.000822
1942,dreissena,0.003588
1942,drever,0.079666
1942,driftfish,8.5e-05
1942,drill,22.31463
1942,drinker,1.417835
1942,dromaeosaurus,0.000411
1942,dromedary,0.106958
1942,dromiciops,0.001861
1942,drongo,0.021196
1942,drosophila,1.458155
1942,drum,20.293623
1942,drumfish,0.005723
1942,dryococelus,1.7e-05
1942,dryopithecine,0.000619
1942,dryosaurus,0.00077
1942,dryptosaurus,0.000678
1942,dtella,0.000159
1942,duarf,0.001986
1942,duck,11.894193
1942,duckfish,0.0
1942,duckling,0.63649
1942,ducky,0.074264
1942,dugong,0.036111
1942,duiker,0.042659
1942,dungbeetle,0.001509
1942,dunker,0.179687
1942,dunkleosteus,0.000158
1942,dunlin,0.031457
1942,dunnart,4e-06
1942,dunnock,0.015047
1942,dustlouse,2.3e-05
1942,dynastinae,0.008842
1942,dyoplosaurus,0.000607
1942,dysalotosaurus,3.1e-05
1942,dystrophaeus,0.000547
1942,dzeren,0.00035
1942,dzo,0.005321
1942,eagle,12.041309
1942,eaglet,0.081397
1942,earthworm,0.911073
1942,earwig,0.313419
1942,earworm,0.370488
1942,ebonyshell,2.8e-05
1942,echidna,0.060572
1942,echinococcus,0.139562
1942,echinoderm,0.344825
1942,echinodon,3.5e-05
1942,echinoid,0.157685
1942,ectopistes,0.007632
1942,ectoproct,0.008246
1942,edaphosaurus,0.029565
1942,edentate,0.064345
1942,edestus,0.002056
1942,edmontonia,0.001509
1942,edmontosaurus,0.013591
1942,eel,2.136623
1942,eelblenny,7.8e-05
1942,eelpout,0.01018
1942,eelworm,0.304483
1942,eevee,0.0001
1942,effigia,8.2e-05
1942,eft,0.125188
1942,eggar,0.015585
1942,egret,0.316119
1942,eider,0.286379
1942,eland,0.17672
1942,elaphrosaurus,2.6e-05
1942,elaphure,0.000579
1942,elapid,0.020776
1942,elasmobranch,0.135402
1942,elasmosaurus,0.005968
1942,elasmotherium,0.001265
1942,elegans,0.542142
1942,elepaio,0.005079
1942,elephant,5.499922
1942,elephantnose,1e-06
1942,elk,5.311224
1942,elktoe,2.7e-05
1942,elopteryx,0.000282
1942,elver,0.082153
1942,embolotherium,0.003598
1942,emmet,1.206947
1942,emperor,19.861644
1942,emu,0.259624
1942,endling,0.000712
1942,endofauna,4.8e-05
1942,entamoeba,0.104788
1942,entellus,0.009983
1942,entelodont,0.007005
1942,entomofauna,0.000374
1942,entoproct,0.003771
1942,entozoon,0.021244
1942,eohippus,0.036684
1942,ephemerid,0.054624
1942,ephemeron,0.003162
1942,epifauna,0.012634
1942,eptatretus,0.00075
1942,equid,0.061734
1942,equine,0.607632
1942,erketu,2.7e-05
1942,ermine,0.472517
1942,ern,0.352156
1942,eryops,0.034653
1942,escolar,0.041409
1942,ettercap,0.00034
1942,eulachon,0.02775
1942,euoplocephalus,5.5e-05
1942,eurasier,2e-06
1942,eurycnema,3.3e-05
1942,eurypterid,0.064438
1942,eurypterus,0.029275
1942,eurytoma,0.043917
1942,eustreptospondylus,3.5e-05
1942,eutriorchis,1.2e-05
1942,ewe,5.820258
1942,exocoetid,0.005777
1942,eyas,0.01597
1942,fairyfly,0.0
1942,falcarius,0.001263
1942,falcon,1.601032
1942,falconet,0.033782
1942,fanaloka,0.000103
1942,fangtooth,4.6e-05
1942,fantail,0.107836
1942,farmanimal,0.000251
1942,fatback,0.026204
1942,fatmucket,2.9e-05
1942,fauna,8.370333
1942,fawn,1.344349
1942,feist,0.187186
1942,felidae,0.033591
1942,feline,0.09852
1942,fennec,0.009292
1942,fernbird,0.000859
1942,ferret,0.587446
1942,fieldfare,0.024585
1942,fieldmouse,0.011486
1942,figbird,0.000301
1942,filaria,0.19217
1942,filefish,0.009211
1942,filly,0.254856
1942,finback,0.051787
1942,finch,2.881453
1942,finfish,0.004223
1942,finfoot,0.002683
1942,fingerling,0.482862
1942,fireant,0.000293
1942,fireback,0.027861
1942,firebird,0.042263
1942,firebrat,0.022854
1942,firebug,0.02737
1942,firecrown,0.000127
1942,firefly,0.334996
1942,fireworm,0.020477
1942,fish,90.634054
1942,fisher,14.43811
1942,fishie,0.001899
1942,fishlet,0.001939
1942,fishy,0.026699
1942,flagfish,0.002461
1942,flamingo,0.309048
1942,flatfish,0.104052
1942,flathead,1.179721
1942,flatworm,0.096645
1942,flea,3.694533
1942,fleabeetle,0.019284
1942,fleahopper,0.037707
1942,fledgling,0.31219
1942,flicker,1.236049
1942,flickertail,0.007529
1942,florican,0.002237
1942,flounder,0.612798
1942,flowerpecker,0.004822
1942,flufftail,0.00014
1942,fluke,1.22478
1942,flutterby,0.002266
1942,fly,18.091365
1942,flycatcher,0.678398
1942,flyingfish,0.006865
1942,foal,0.880043
1942,fody,0.002906
1942,folivore,9.1e-05
1942,fossa,1.496214
1942,fowl,6.474345
1942,fox,21.167401
1942,foxhound,0.128759
1942,fraenata,0.00067
1942,francolin,0.022299
1942,freetail,4e-05
1942,frenchton,0.003066
1942,frengle,2.7e-05
1942,frigate,1.528109
1942,frigatebird,0.003092
1942,fringehead,0.0
1942,fritillary,0.060291
1942,frog,6.343279
1942,frogfish,0.002264
1942,froggy,0.036196
1942,froghopper,0.035584
1942,froglet,0.003963
1942,frogmouth,0.010157
1942,frogspawn,0.000542
1942,frug,0.007193
1942,frugivore,0.000537
1942,fruitbat,0.000567
1942,fruitfly,0.270801
1942,fruitworm,0.082901
1942,fulmar,0.12035
1942,furbearer,0.107911
1942,furseal,0.002613
1942,gadfly,0.100628
1942,gadoid,0.01034
1942,gadwall,0.088735
1942,gagana,0.000448
1942,galago,0.05364
1942,galah,0.01576
1942,galjoen,0.000813
1942,gallfly,0.007138
1942,galliform,0.004148
1942,gallinule,0.148878
1942,galliwasp,0.001711
1942,gallopheasant,2.6e-05
1942,gambusia,0.149252
1942,gameanimal,0.000148
1942,gamebird,0.014345
1942,gamecock,0.069544
1942,gamefish,0.009997
1942,gamefowl,0.000774
1942,gandaberunda,8e-06
1942,gander,0.465014
1942,gannet,0.206362
1942,ganoid,0.051522
1942,ganoin,0.003451
1942,gar,1.040566
1942,garefowl,0.004149
1942,garfish,0.02777
1942,garganey,0.012169
1942,garpike,0.012449
1942,gartersnake,0.005015
1942,gastonia,0.425266
1942,gastornis,0.000398
1942,gastropod,0.768529
1942,gastrotrich,0.006901
1942,gator,0.156397
1942,gaur,0.066352
1942,gavial,0.012379
1942,gayal,0.007083
1942,gazelle,0.415183
1942,gecko,0.09493
1942,geep,0.001824
1942,gehyra,0.001366
1942,gelada,0.004288
1942,gelding,0.31499
1942,gelechiid,0.024069
1942,gempylid,0.004794
1942,gemsbok,0.013241
1942,genet,0.699057
1942,genyodectes,0.000121
1942,geoduck,0.009425
1942,geometrid,0.055811
1942,gerbil,0.015459
1942,gerenuk,0.004874
1942,gharial,0.003407
1942,giardia,0.086376
1942,gib,0.279607
1942,gibbon,3.434946
1942,giganotosaurus,0.0
1942,gigantopithecus,0.011519
1942,gila,1.829443
1942,giraffe,0.383964
1942,giraffey,7.5e-05
1942,gizzard,0.740912
1942,glashtyn,9e-06
1942,glaucus,0.178959
1942,glechon,0.000269
1942,gleg,0.002229
1942,glider,3.563662
1942,globefish,0.003399
1942,glowworm,0.063991
1942,glutton,0.19058
1942,glyptodon,0.008731
1942,glyptodont,0.015131
1942,gnat,0.575287
1942,gnatcatcher,0.045257
1942,gnathostome,0.010968
1942,gnu,0.065956
1942,goa,0.459312
1942,goanna,0.020336
1942,goat,9.52984
1942,goatfish,0.010228
1942,goatsucker,0.032613
1942,gobblegut,1.6e-05
1942,goby,0.138625
1942,godwit,0.082853
1942,godzilla,0.000367
1942,gogga,0.000652
1942,goldcrest,0.017226
1942,goldeneye,0.047457
1942,goldfinch,0.225978
1942,goldfish,0.508323
1942,gollie,0.002743
1942,gomphothere,5.1e-05
1942,gomphotherium,0.000974
1942,goosander,0.021008
1942,goose,7.510102
1942,goosefish,0.002938
1942,goosie,0.004555
1942,gopher,1.033884
1942,goral,0.023957
1942,gorgonian,0.019308
1942,gorgosaurus,0.002591
1942,gorilla,0.807324
1942,goshawk,0.132777
1942,gosling,0.269731
1942,gourami,0.015158
1942,gowk,0.007518
1942,gracilariid,0.007162
1942,gracilipes,0.023145
1942,grackle,0.164749
1942,grade,130.983822
1942,grampus,0.06018
1942,granivore,0.00022
1942,grassfinch,0.002437
1942,grasshopper,3.178763
1942,grasswren,4.9e-05
1942,grayfox,0.000167
1942,grayling,0.263166
1942,greatape,0.0
1942,greatauk,0.000421
1942,grebe,0.625007
1942,greenbottle,0.004923
1942,greeneye,0.000248
1942,greenfly,0.027609
1942,greenling,0.006959
1942,greenshank,0.016714
1942,greenwing,0.004893
1942,gregoryi,0.002299
1942,gremlin,0.247635
1942,grenadier,0.661421
1942,greyback,0.00566
1942,greyhen,0.002037
1942,greyhound,3.411061
1942,greylag,0.01011
1942,grice,0.277994
1942,griffin,4.928023
1942,griffon,0.129959
1942,grig,0.036335
1942,grilse,0.079412
1942,grison,0.070613
1942,grivet,0.008862
1942,grizzly,0.60641
1942,grizzlybear,0.002021
1942,groenendael,0.003271
